1,2.79251927316735,16047420.627588067
2,11.271746983862995,51925876.047273785
3,2.7551167882758216,15889158.173441041
4,2.432516200906638,14524126.924464228
5,1.214997971980913,9372399.079714254
6,0.7514021650190399,7410769.78276143
7,0.5493051132574505,6555629.396222238
8,0.43962488055571636,6091535.557293235
9,0.3706027277142825,5799479.686383153
10,0.3192750875316346,5582295.231274362
11,0.2812241918345735,5421289.133605342
12,0.25106941518877335,5293694.163109125
13,0.22722144461106186,5192785.403677754
14,0.20734821626822453,5108695.111321963
15,0.19059501480547913,5037806.698800628
16,0.17628010525129056,4977235.516872239
17,0.16402669587557517,4925387.233393401
18,0.15382204141774913,4882207.918893264
19,0.14446296040216167,4842606.509137111
20,0.13602186124011895,4806889.388390787
21,0.12867990926831507,4775823.127936245
22,0.12211752962636835,4748055.49938988
23,0.11623792142391931,4723176.905728491
24,0.11092375391409459,4700690.88122257
25,0.10592654956612946,4679546.034128139
26,0.1014434177996073,4660576.400487701
27,0.0972660115406414,4642900.393975555
28,0.09349410244974554,4626940.181939486
29,0.09002829531348255,4612275.1899055075
30,0.0867391662540995,4598357.78205269
31,0.08372963120078203,4585623.430183801
32,0.08088830779127165,4573600.838179055
33,0.07823545560534328,4562375.731113256
34,0.07585156473974286,4552288.689573028
35,0.07346029476881366,4542170.424564035
36,0.07123486550762004,4532753.887202185
37,0.06922074782908405,4524231.479996609
38,0.06727143995745499,4515983.304813948
39,0.06544431403207196,4508252.122411886
40,0.06370886128083897,4500908.839946486
41,0.06202373377263859,4493778.500457763
42,0.06046618901475709,4487188.006362489
43,0.05905683219935187,4481224.54513734
44,0.05758871090943862,4475012.431717576
45,0.05621356584336268,4469193.731874597
46,0.054936464205597835,4463789.886649501
47,0.05370663108372287,4458586.050363658
48,0.0525635992440896,4453749.49940633
49,0.05140158079575685,4448832.60974163
50,0.05031835447973565,4444249.1160067255
51,0.049304796098799786,4439960.410663929
52,0.04831603959258435,4435776.650368822
53,0.04735479572682122,4431709.305280103
54,0.046436025210231824,4427821.679172505
55,0.045561999437033096,4424123.383076527
56,0.04471327501122069,4420532.145464557
57,0.043888986601254176,4417044.304828712
58,0.04308880302575813,4413658.459829552
59,0.04232785930400751,4410438.651808206
60,0.04159738799884538,4407347.782798453
61,0.04091564802336345,4404463.112383565
62,0.040212894826932244,4401489.527985378
63,0.039541318640302636,4398647.863968912
64,0.03889851379399745,4395927.941140017
65,0.03828713203364731,4393340.979923553
66,0.037677659042576694,4390762.095349898
67,0.03711639541196843,4388387.200744335
68,0.0365394649920332,4385946.014700256
69,0.03598998003721743,4383620.959621211
70,0.03546236900039279,4381388.4604232265
